Product Name,Order YearMonth,Order Quantity,Year Month,Warehouse Inventory,Inventory Cost Per Unit,Inventory to Sales Delta
Team Golf New England Patriots Putter Grip,201603,5.0,201603,8,0.7012,3.0
Team Golf New England Patriots Putter Grip,201604,11.0,201604,10,2.01338,-1.0
Team Golf New England Patriots Putter Grip,201605,11.0,201605,17,0.23768,6.0
Team Golf New England Patriots Putter Grip,201606,6.0,201606,9,0.2204,3.0
Team Golf New England Patriots Putter Grip,201607,15.0,201607,5,2.15752,-10.0
Team Golf New England Patriots Putter Grip,201608,5.0,201608,2,0.94858,-3.0
Team Golf New England Patriots Putter Grip,201609,4.0,201609,2,1.43483,-2.0
Team Golf New England Patriots Putter Grip,201610,4.0,201610,3,0.91909,-1.0
Team Golf New England Patriots Putter Grip,201611,6.0,201611,0,1.42563,-6.0
Team Golf New England Patriots Putter Grip,201612,7.0,201612,8,0.64672,1.0
Team Golf New England Patriots Putter Grip,201702,6.0,201702,2,1.8753,-4.0
Team Golf New England Patriots Putter Grip,201703,3.0,201703,3,0.80445,0.0
Team Golf New England Patriots Putter Grip,201704,1.0,201704,6,2.28517,5.0
Team Golf Pittsburgh Steelers Putter Grip,201501,6.0,201501,10,2.19138,4.0
Team Golf Pittsburgh Steelers Putter Grip,201502,4.0,201502,7,0.82031,3.0
Team Golf Pittsburgh Steelers Putter Grip,201503,1.0,201503,1,1.53231,0.0
Team Golf Pittsburgh Steelers Putter Grip,201504,16.0,201504,25,1.04934,9.0
Team Golf Pittsburgh Steelers Putter Grip,201505,5.0,201505,2,1.75856,-3.0
Team Golf Pittsburgh Steelers Putter Grip,201506,6.0,201506,3,1.34031,-3.0
Team Golf Pittsburgh Steelers Putter Grip,201507,7.0,201507,3,2.15294,-4.0
Team Golf Pittsburgh Steelers Putter Grip,201508,10.0,201508,13,0.88744,3.0
Team Golf Pittsburgh Steelers Putter Grip,201509,5.0,201509,10,0.20774,5.0
Team Golf Pittsburgh Steelers Putter Grip,201510,18.0,201510,1,1.18944,-17.0
Team Golf Pittsburgh Steelers Putter Grip,201512,14.0,201512,27,1.99569,13.0
Team Golf Pittsburgh Steelers Putter Grip,201602,5.0,201602,7,1.75071,2.0
Team Golf Pittsburgh Steelers Putter Grip,201603,20.0,201603,32,0.72993,12.0
Team Golf Pittsburgh Steelers Putter Grip,201604,12.0,201604,24,1.67018,12.0
Team Golf Pittsburgh Steelers Putter Grip,201605,11.0,201605,16,0.18631,5.0
Team Golf Pittsburgh Steelers Putter Grip,201606,6.0,201606,5,0.60011,-1.0
Team Golf Pittsburgh Steelers Putter Grip,201607,9.0,201607,7,2.10082,-2.0
Team Golf Pittsburgh Steelers Putter Grip,201608,6.0,201608,6,1.39503,0.0
Team Golf Pittsburgh Steelers Putter Grip,201609,1.0,201609,1,1.30738,0.0
Team Golf Pittsburgh Steelers Putter Grip,201610,8.0,201610,3,0.50344,-5.0
Team Golf Pittsburgh Steelers Putter Grip,201611,9.0,201611,9,1.41965,0.0
Team Golf Pittsburgh Steelers Putter Grip,201701,4.0,201701,1,0.94951,-3.0
Team Golf Pittsburgh Steelers Putter Grip,201702,2.0,201702,1,0.82915,-1.0
Team Golf Pittsburgh Steelers Putter Grip,201703,1.0,201703,1,1.28826,0.0
Team Golf Pittsburgh Steelers Putter Grip,201704,8.0,201704,6,2.11459,-2.0
Team Golf San Francisco Giants Putter Grip,201501,3.0,201501,1,0.38757,-2.0
Team Golf San Francisco Giants Putter Grip,201502,15.0,201502,16,0.92187,1.0
Team Golf San Francisco Giants Putter Grip,201503,7.0,201503,0,1.80606,-7.0
Team Golf San Francisco Giants Putter Grip,201504,3.0,201504,0,1.50938,-3.0
Team Golf San Francisco Giants Putter Grip,201505,2.0,201505,2,1.96295,0.0
Team Golf San Francisco Giants Putter Grip,201506,6.0,201506,0,2.33376,-6.0
Team Golf San Francisco Giants Putter Grip,201507,4.0,201507,2,1.56873,-2.0
Team Golf San Francisco Giants Putter Grip,201508,6.0,201508,9,2.11637,3.0
Team Golf San Francisco Giants Putter Grip,201509,3.0,201509,3,0.92389,0.0
Team Golf San Francisco Giants Putter Grip,201510,18.0,201510,22,1.85829,4.0
Team Golf San Francisco Giants Putter Grip,201511,10.0,201511,19,0.41793,9.0
Team Golf San Francisco Giants Putter Grip,201601,11.0,201601,5,1.92837,-6.0
Team Golf San Francisco Giants Putter Grip,201602,2.0,201602,4,1.12582,2.0
Team Golf San Francisco Giants Putter Grip,201606,4.0,201606,6,1.46688,2.0
Team Golf San Francisco Giants Putter Grip,201607,3.0,201607,3,1.31888,0.0
Team Golf San Francisco Giants Putter Grip,201608,4.0,201608,7,0.96842,3.0
Team Golf San Francisco Giants Putter Grip,201610,8.0,201610,14,0.41333,6.0
Team Golf San Francisco Giants Putter Grip,201611,6.0,201611,3,1.8369,-3.0
Team Golf San Francisco Giants Putter Grip,201702,6.0,201702,2,1.50541,-4.0
Team Golf San Francisco Giants Putter Grip,201703,6.0,201703,15,2.11189,9.0
Team Golf San Francisco Giants Putter Grip,201704,11.0,201704,20,0.20438,9.0
Team Golf St. Louis Cardinals Putter Grip,201502,4.0,201502,6,0.14651,2.0
Team Golf St. Louis Cardinals Putter Grip,201504,6.0,201504,9,0.35395,3.0
Team Golf St. Louis Cardinals Putter Grip,201505,5.0,201505,0,1.60699,-5.0
Team Golf St. Louis Cardinals Putter Grip,201506,3.0,201506,4,0.20541,1.0
Team Golf St. Louis Cardinals Putter Grip,201507,10.0,201507,10,0.8108,0.0
Team Golf St. Louis Cardinals Putter Grip,201508,2.0,201508,0,0.97317,-2.0
Team Golf St. Louis Cardinals Putter Grip,201510,2.0,201510,4,2.238,2.0
Team Golf St. Louis Cardinals Putter Grip,201511,5.0,201511,10,0.76866,5.0
Team Golf St. Louis Cardinals Putter Grip,201512,5.0,201512,2,1.93076,-3.0
Team Golf St. Louis Cardinals Putter Grip,201601,5.0,201601,6,0.89841,1.0
Team Golf St. Louis Cardinals Putter Grip,201602,5.0,201602,11,0.2777,6.0
Team Golf St. Louis Cardinals Putter Grip,201603,3.0,201603,0,2.08283,-3.0
Team Golf St. Louis Cardinals Putter Grip,201604,4.0,201604,5,0.11145,1.0
Team Golf St. Louis Cardinals Putter Grip,201605,14.0,201605,10,0.93383,-4.0
Team Golf St. Louis Cardinals Putter Grip,201606,1.0,201606,1,1.87768,0.0
Team Golf St. Louis Cardinals Putter Grip,201607,6.0,201607,10,1.92282,4.0
Team Golf St. Louis Cardinals Putter Grip,201608,4.0,201608,5,0.44314,1.0
Team Golf St. Louis Cardinals Putter Grip,201609,9.0,201609,10,1.22362,1.0
Team Golf St. Louis Cardinals Putter Grip,201610,8.0,201610,15,2.0597,7.0
Team Golf St. Louis Cardinals Putter Grip,201612,16.0,201612,5,1.90115,-11.0
Team Golf St. Louis Cardinals Putter Grip,201702,2.0,201702,0,1.83442,-2.0
Team Golf St. Louis Cardinals Putter Grip,201703,2.0,201703,2,0.18107,0.0
Team Golf Tennessee Volunteers Putter Grip,201501,1.0,201501,2,2.33309,1.0
Team Golf Tennessee Volunteers Putter Grip,201502,4.0,201502,2,0.54687,-2.0
Team Golf Tennessee Volunteers Putter Grip,201503,4.0,201503,2,1.89438,-2.0
Team Golf Tennessee Volunteers Putter Grip,201506,5.0,201506,7,1.20702,2.0
Team Golf Tennessee Volunteers Putter Grip,201507,8.0,201507,13,1.95472,5.0
Team Golf Tennessee Volunteers Putter Grip,201509,5.0,201509,10,2.16087,5.0
Team Golf Tennessee Volunteers Putter Grip,201510,7.0,201510,3,2.26861,-4.0
Team Golf Tennessee Volunteers Putter Grip,201511,7.0,201511,1,2.01771,-6.0
Team Golf Tennessee Volunteers Putter Grip,201512,8.0,201512,0,1.50748,-8.0
Team Golf Tennessee Volunteers Putter Grip,201603,8.0,201603,1,1.60181,-7.0
Team Golf Tennessee Volunteers Putter Grip,201605,2.0,201605,2,0.70987,0.0
Team Golf Tennessee Volunteers Putter Grip,201606,1.0,201606,1,1.77674,0.0
Team Golf Tennessee Volunteers Putter Grip,201607,10.0,201607,15,0.45596,5.0
Team Golf Tennessee Volunteers Putter Grip,201608,7.0,201608,3,1.34648,-4.0
Team Golf Tennessee Volunteers Putter Grip,201609,19.0,201609,13,0.72474,-6.0
Team Golf Tennessee Volunteers Putter Grip,201611,9.0,201611,14,0.54725,5.0
Team Golf Tennessee Volunteers Putter Grip,201612,11.0,201612,8,2.04082,-3.0
Team Golf Tennessee Volunteers Putter Grip,201701,1.0,201701,7,1.05592,6.0
Team Golf Tennessee Volunteers Putter Grip,201702,13.0,201702,8,1.66517,-5.0
Team Golf Tennessee Volunteers Putter Grip,201703,2.0,201703,3,0.42791,1.0
Team Golf Tennessee Volunteers Putter Grip,201704,1.0,201704,0,1.1631,-1.0
Team Golf Texas Longhorns Putter Grip,201501,4.0,201501,5,1.40046,1.0
Team Golf Texas Longhorns Putter Grip,201502,12.0,201502,19,0.58348,7.0
Team Golf Texas Longhorns Putter Grip,201503,1.0,201503,1,2.12182,0.0
Team Golf Texas Longhorns Putter Grip,201504,8.0,201504,1,1.89598,-7.0
Team Golf Texas Longhorns Putter Grip,201505,6.0,201505,5,1.01919,-1.0
Team Golf Texas Longhorns Putter Grip,201506,10.0,201506,2,0.43713,-8.0
Team Golf Texas Longhorns Putter Grip,201507,9.0,201507,3,0.66657,-6.0
Team Golf Texas Longhorns Putter Grip,201508,6.0,201508,4,1.35769,-2.0
Team Golf Texas Longhorns Putter Grip,201509,10.0,201509,9,1.6137,-1.0
Team Golf Texas Longhorns Putter Grip,201511,13.0,201511,4,1.89537,-9.0
Team Golf Texas Longhorns Putter Grip,201512,6.0,201512,9,0.1518,3.0
Team Golf Texas Longhorns Putter Grip,201601,1.0,201601,2,1.85647,1.0
Team Golf Texas Longhorns Putter Grip,201602,11.0,201602,14,1.70755,3.0
Team Golf Texas Longhorns Putter Grip,201603,5.0,201603,10,1.29905,5.0
Team Golf Texas Longhorns Putter Grip,201605,22.0,201605,8,2.11849,-14.0
Team Golf Texas Longhorns Putter Grip,201606,4.0,201606,2,0.5364,-2.0
Team Golf Texas Longhorns Putter Grip,201607,3.0,201607,5,0.20887,2.0
Team Golf Texas Longhorns Putter Grip,201608,2.0,201608,0,1.6808,-2.0
Team Golf Texas Longhorns Putter Grip,201609,14.0,201609,14,1.07362,0.0
Team Golf Texas Longhorns Putter Grip,201610,3.0,201610,3,0.42747,0.0
Team Golf Texas Longhorns Putter Grip,201611,2.0,201611,0,1.64502,-2.0
Team Golf Texas Longhorns Putter Grip,201612,8.0,201612,4,0.35646,-4.0
Team Golf Texas Longhorns Putter Grip,201701,1.0,201701,1,1.3324,0.0
Team Golf Texas Longhorns Putter Grip,201702,3.0,201702,6,0.23071,3.0
Team Golf Texas Longhorns Putter Grip,201704,1.0,201704,1,0.6314,0.0
The North Face Women's Recon Backpack,201506,5.0,201506,8,2.0923,3.0
The North Face Women's Recon Backpack,201708,7.0,201708,7,1.33995,0.0
The North Face Women's Recon Backpack,201709,2.0,201709,1,0.95934,-1.0
Titleist Club Glove Travel Cover,201706,2.0,201706,3,0.58472,1.0
Titleist Club Glove Travel Cover,201709,3.0,201709,3,0.98067,0.0
Titleist Pro V1 High Numbers Personalized Gol,201501,8.0,201501,0,0.96531,-8.0
Titleist Pro V1 High Numbers Personalized Gol,201502,10.0,201502,17,1.75201,7.0
Titleist Pro V1 High Numbers Personalized Gol,201505,5.0,201505,9,1.934,4.0
Titleist Pro V1 High Numbers Personalized Gol,201506,2.0,201506,2,2.08434,0.0
Titleist Pro V1 High Numbers Personalized Gol,201507,9.0,201507,17,2.24634,8.0
Titleist Pro V1 High Numbers Personalized Gol,201508,4.0,201508,8,2.2531,4.0
Titleist Pro V1 High Numbers Personalized Gol,201509,11.0,201509,21,0.50391,10.0
Titleist Pro V1 High Numbers Personalized Gol,201510,4.0,201510,6,0.82909,2.0
Titleist Pro V1 High Numbers Personalized Gol,201511,10.0,201511,2,1.31416,-8.0
Titleist Pro V1 High Numbers Personalized Gol,201512,5.0,201512,0,2.15558,-5.0
Titleist Pro V1 High Numbers Personalized Gol,201601,6.0,201601,8,1.28178,2.0
Titleist Pro V1 High Numbers Personalized Gol,201602,3.0,201602,0,1.57573,-3.0
Titleist Pro V1 High Numbers Personalized Gol,201603,6.0,201603,8,0.85858,2.0
Titleist Pro V1 High Numbers Personalized Gol,201604,2.0,201604,4,0.14576,2.0
Titleist Pro V1 High Numbers Personalized Gol,201605,1.0,201605,1,0.65375,0.0
Titleist Pro V1 High Numbers Personalized Gol,201606,5.0,201606,2,1.1438,-3.0
Titleist Pro V1 High Numbers Personalized Gol,201609,1.0,201609,0,2.28891,-1.0
Titleist Pro V1 High Numbers Personalized Gol,201610,1.0,201610,1,1.35122,0.0
Titleist Pro V1 High Numbers Personalized Gol,201611,1.0,201611,2,1.71575,1.0
Titleist Pro V1 High Numbers Personalized Gol,201702,12.0,201702,11,1.3341,-1.0
Titleist Pro V1 High Numbers Personalized Gol,201703,4.0,201703,1,0.25708,-3.0
Titleist Pro V1x Golf Balls,201501,5.0,201501,7,2.23933,2.0
Titleist Pro V1x Golf Balls,201503,7.0,201503,7,1.68001,0.0
Titleist Pro V1x Golf Balls,201505,7.0,201505,7,0.75048,0.0
Titleist Pro V1x Golf Balls,201506,12.0,201506,19,0.81057,7.0
Titleist Pro V1x Golf Balls,201507,2.0,201507,1,0.74991,-1.0
Titleist Pro V1x Golf Balls,201508,2.0,201508,4,1.74702,2.0
Titleist Pro V1x Golf Balls,201509,2.0,201509,0,1.01811,-2.0
Titleist Pro V1x Golf Balls,201510,6.0,201510,4,2.0328,-2.0
Titleist Pro V1x Golf Balls,201511,7.0,201511,0,1.52911,-7.0
Titleist Pro V1x Golf Balls,201512,6.0,201512,3,2.11983,-3.0
Titleist Pro V1x Golf Balls,201601,5.0,201601,5,2.23357,0.0
Titleist Pro V1x Golf Balls,201602,9.0,201602,15,1.79037,6.0
Titleist Pro V1x Golf Balls,201603,4.0,201603,7,0.97374,3.0
Titleist Pro V1x Golf Balls,201604,1.0,201604,2,0.26592,1.0
Titleist Pro V1x Golf Balls,201605,11.0,201605,22,0.98089,11.0
Titleist Pro V1x Golf Balls,201606,2.0,201606,1,2.252,-1.0
Titleist Pro V1x Golf Balls,201607,10.0,201607,19,1.67535,9.0
Titleist Pro V1x Golf Balls,201608,12.0,201608,10,0.87467,-2.0
Titleist Pro V1x Golf Balls,201609,2.0,201609,4,0.63245,2.0
Titleist Pro V1x Golf Balls,201610,4.0,201610,1,1.2534,-3.0
Titleist Pro V1x Golf Balls,201611,12.0,201611,17,2.18414,5.0
Titleist Pro V1x Golf Balls,201612,5.0,201612,8,0.20073,3.0
Titleist Pro V1x Golf Balls,201701,1.0,201701,0,0.453,-1.0
Titleist Pro V1x Golf Balls,201702,6.0,201702,11,1.56627,5.0
Titleist Pro V1x Golf Balls,201703,13.0,201703,18,2.24845,5.0
Titleist Pro V1x Golf Balls,201704,5.0,201704,0,0.88397,-5.0
Titleist Pro V1x Golf Balls,201705,1.0,201705,2,2.32035,1.0
Titleist Pro V1x High Numbers Golf Balls,201501,2.0,201501,4,1.28679,2.0
Titleist Pro V1x High Numbers Golf Balls,201502,3.0,201502,4,0.62682,1.0
Titleist Pro V1x High Numbers Golf Balls,201503,12.0,201503,2,1.2162,-10.0
Titleist Pro V1x High Numbers Golf Balls,201504,1.0,201504,1,0.99349,0.0
Titleist Pro V1x High Numbers Golf Balls,201505,3.0,201505,0,0.22719,-3.0
Titleist Pro V1x High Numbers Golf Balls,201506,8.0,201506,12,0.36612,4.0
Titleist Pro V1x High Numbers Golf Balls,201507,6.0,201507,6,1.7026,0.0
Titleist Pro V1x High Numbers Golf Balls,201509,2.0,201509,4,0.43785,2.0
Titleist Pro V1x High Numbers Golf Balls,201510,6.0,201510,6,0.97194,0.0
Titleist Pro V1x High Numbers Golf Balls,201512,12.0,201512,3,1.64035,-9.0
Titleist Pro V1x High Numbers Golf Balls,201601,2.0,201601,0,0.1235,-2.0
Titleist Pro V1x High Numbers Golf Balls,201603,3.0,201603,4,0.88575,1.0
Titleist Pro V1x High Numbers Golf Balls,201604,5.0,201604,10,0.70135,5.0
Titleist Pro V1x High Numbers Golf Balls,201606,8.0,201606,9,1.55865,1.0
Titleist Pro V1x High Numbers Golf Balls,201607,6.0,201607,7,1.74116,1.0
Titleist Pro V1x High Numbers Golf Balls,201609,7.0,201609,11,1.8807,4.0
Titleist Pro V1x High Numbers Golf Balls,201610,14.0,201610,22,1.85838,8.0
Titleist Pro V1x High Numbers Golf Balls,201611,5.0,201611,8,1.33104,3.0
Titleist Pro V1x High Numbers Golf Balls,201612,3.0,201612,1,1.26121,-2.0
Titleist Pro V1x High Numbers Golf Balls,201701,4.0,201701,2,0.7955,-2.0
Titleist Pro V1x High Numbers Golf Balls,201702,1.0,201702,0,2.23628,-1.0
Titleist Pro V1x High Numbers Golf Balls,201703,8.0,201703,14,1.66084,6.0
Titleist Pro V1x High Numbers Golf Balls,201706,1.0,201706,2,1.34105,1.0
Titleist Pro V1x High Numbers Personalized Go,201501,4.0,201501,1,1.33024,-3.0
Titleist Pro V1x High Numbers Personalized Go,201502,15.0,201502,18,1.4717,3.0
Titleist Pro V1x High Numbers Personalized Go,201503,3.0,201503,0,1.40449,-3.0
Titleist Pro V1x High Numbers Personalized Go,201504,3.0,201504,0,1.92006,-3.0
Titleist Pro V1x High Numbers Personalized Go,201505,3.0,201505,3,2.17099,0.0
Titleist Pro V1x High Numbers Personalized Go,201506,9.0,201506,7,0.54727,-2.0
Titleist Pro V1x High Numbers Personalized Go,201507,4.0,201507,0,0.23505,-4.0
Titleist Pro V1x High Numbers Personalized Go,201508,5.0,201508,4,1.09652,-1.0
Titleist Pro V1x High Numbers Personalized Go,201509,6.0,201509,4,0.24411,-2.0
Titleist Pro V1x High Numbers Personalized Go,201510,7.0,201510,0,1.43446,-7.0
Titleist Pro V1x High Numbers Personalized Go,201511,16.0,201511,30,1.04336,14.0
Titleist Pro V1x High Numbers Personalized Go,201512,13.0,201512,10,2.07251,-3.0
Titleist Pro V1x High Numbers Personalized Go,201601,14.0,201601,27,1.65061,13.0
Titleist Pro V1x High Numbers Personalized Go,201602,8.0,201602,12,1.81952,4.0
Titleist Pro V1x High Numbers Personalized Go,201605,6.0,201605,3,1.14465,-3.0
Titleist Pro V1x High Numbers Personalized Go,201607,1.0,201607,0,2.2271,-1.0
Titleist Pro V1x High Numbers Personalized Go,201608,4.0,201608,0,1.36497,-4.0
Titleist Pro V1x High Numbers Personalized Go,201609,5.0,201609,4,2.0201,-1.0
Titleist Pro V1x High Numbers Personalized Go,201610,7.0,201610,4,0.49694,-3.0
Titleist Pro V1x High Numbers Personalized Go,201611,5.0,201611,12,0.48501,7.0
Titleist Pro V1x High Numbers Personalized Go,201612,3.0,201612,3,1.97753,0.0
Titleist Pro V1x High Numbers Personalized Go,201701,14.0,201701,10,0.50789,-4.0
Titleist Small Wheeled Travel Cover,201505,1.0,201505,2,0.47283,1.0
Titleist Small Wheeled Travel Cover,201703,1.0,201703,2,1.96419,1.0
Titleist Small Wheeled Travel Cover,201704,1.0,201704,0,2.01232,-1.0
Titleist Small Wheeled Travel Cover,201705,1.0,201705,0,1.80667,-1.0
Titleist Small Wheeled Travel Cover,201707,1.0,201707,0,2.00221,-1.0
Titleist Small Wheeled Travel Cover,201708,2.0,201708,1,1.05238,-1.0
Titleist Small Wheeled Travel Cover,201709,1.0,201709,0,2.07193,-1.0
Top Flite Women's 2017 XL Hybrid,201501,5.0,201501,0,1.64198,-5.0
Top Flite Women's 2017 XL Hybrid,201502,4.0,201502,2,2.13078,-2.0
Top Flite Women's 2017 XL Hybrid,201503,6.0,201503,5,0.10914,-1.0
Top Flite Women's 2017 XL Hybrid,201504,5.0,201504,4,1.99691,-1.0
Top Flite Women's 2017 XL Hybrid,201505,7.0,201505,10,1.84143,3.0
Top Flite Women's 2017 XL Hybrid,201507,5.0,201507,0,1.39516,-5.0
Top Flite Women's 2017 XL Hybrid,201508,17.0,201508,22,0.18474,5.0
Top Flite Women's 2017 XL Hybrid,201510,9.0,201510,1,2.27928,-8.0
Top Flite Women's 2017 XL Hybrid,201511,4.0,201511,7,1.90181,3.0
Top Flite Women's 2017 XL Hybrid,201603,10.0,201603,18,1.75257,8.0
Top Flite Women's 2017 XL Hybrid,201604,8.0,201604,11,2.10424,3.0
Top Flite Women's 2017 XL Hybrid,201606,2.0,201606,0,1.35883,-2.0
Top Flite Women's 2017 XL Hybrid,201607,8.0,201607,9,0.84023,1.0
Top Flite Women's 2017 XL Hybrid,201609,13.0,201609,16,0.35814,3.0
Top Flite Women's 2017 XL Hybrid,201610,1.0,201610,0,1.49264,-1.0
Top Flite Women's 2017 XL Hybrid,201611,1.0,201611,10,0.58905,9.0
Top Flite Women's 2017 XL Hybrid,201612,5.0,201612,8,0.40868,3.0
Top Flite Women's 2017 XL Hybrid,201702,9.0,201702,21,2.13743,12.0
Top Flite Women's 2017 XL Hybrid,201704,4.0,201704,0,2.2896,-4.0
Top Flite Women's 2017 XL Hybrid,201705,2.0,201705,0,0.60821,-2.0
Top Flite Women's 2017 XL Hybrid,201706,2.0,201706,2,0.51299,0.0
Top Flite Women's 2017 XL Hybrid,201709,4.0,201709,4,0.76409,0.0
Top Flite Women's 2017 XL Hybrid,201710,1.0,201710,2,2.03709,1.0
Total Gym 1400,201605,1.0,201605,1,0.87654,0.0
Total Gym 1400,201709,5.0,201709,1,0.19243,-4.0
Toys,201712,73.0,201712,133,0.19512,60.0
Under Armour Girls' Toddler Spine Surge Runni,201501,203.0,201501,381,0.85855,178.0
Under Armour Girls' Toddler Spine Surge Runni,201502,180.0,201502,155,1.40097,-25.0
Under Armour Girls' Toddler Spine Surge Runni,201503,200.0,201503,84,1.17545,-116.0
Under Armour Girls' Toddler Spine Surge Runni,201504,194.0,201504,217,0.99378,23.0
Under Armour Girls' Toddler Spine Surge Runni,201505,184.0,201505,43,1.48562,-141.0
Under Armour Girls' Toddler Spine Surge Runni,201506,135.0,201506,66,2.29001,-69.0
Under Armour Girls' Toddler Spine Surge Runni,201507,180.0,201507,171,0.29902,-9.0
Under Armour Girls' Toddler Spine Surge Runni,201508,171.0,201508,289,0.29254,118.0
Under Armour Girls' Toddler Spine Surge Runni,201509,162.0,201509,290,0.46082,128.0
Under Armour Girls' Toddler Spine Surge Runni,201510,136.0,201510,99,0.22652,-37.0
Under Armour Girls' Toddler Spine Surge Runni,201511,160.0,201511,267,0.76861,107.0
Under Armour Girls' Toddler Spine Surge Runni,201512,131.0,201512,81,1.95763,-50.0
Under Armour Girls' Toddler Spine Surge Runni,201601,181.0,201601,57,2.02406,-124.0
Under Armour Girls' Toddler Spine Surge Runni,201602,129.0,201602,37,2.02556,-92.0
Under Armour Girls' Toddler Spine Surge Runni,201603,135.0,201603,189,1.37123,54.0
Under Armour Girls' Toddler Spine Surge Runni,201604,216.0,201604,367,0.14551,151.0
Under Armour Girls' Toddler Spine Surge Runni,201605,159.0,201605,212,2.03571,53.0
Under Armour Girls' Toddler Spine Surge Runni,201606,125.0,201606,81,0.78677,-44.0
Under Armour Girls' Toddler Spine Surge Runni,201607,145.0,201607,280,1.16506,135.0
Under Armour Girls' Toddler Spine Surge Runni,201608,187.0,201608,139,1.37349,-48.0
Under Armour Girls' Toddler Spine Surge Runni,201609,181.0,201609,108,0.6652,-73.0
Under Armour Girls' Toddler Spine Surge Runni,201610,162.0,201610,244,1.28111,82.0
Under Armour Girls' Toddler Spine Surge Runni,201611,173.0,201611,113,0.60883,-60.0
Under Armour Girls' Toddler Spine Surge Runni,201612,166.0,201612,124,0.63537,-42.0
Under Armour Girls' Toddler Spine Surge Runni,201701,223.0,201701,222,0.27599,-1.0
Under Armour Girls' Toddler Spine Surge Runni,201702,188.0,201702,235,0.12529,47.0
Under Armour Girls' Toddler Spine Surge Runni,201703,181.0,201703,176,0.19859,-5.0
Under Armour Girls' Toddler Spine Surge Runni,201704,182.0,201704,141,1.15101,-41.0
Under Armour Girls' Toddler Spine Surge Runni,201705,167.0,201705,256,0.45577,89.0
Under Armour Girls' Toddler Spine Surge Runni,201706,156.0,201706,187,1.79116,31.0
Under Armour Girls' Toddler Spine Surge Runni,201707,181.0,201707,353,0.8271,172.0
Under Armour Girls' Toddler Spine Surge Runni,201708,176.0,201708,329,0.91808,153.0
Under Armour Girls' Toddler Spine Surge Runni,201709,163.0,201709,165,1.42805,2.0
Under Armour Girls' Toddler Spine Surge Runni,201710,4.0,201710,14,1.33668,10.0
Under Armour Girls' Toddler Spine Surge Runni,201711,3.0,201711,5,0.41294,2.0
Under Armour Hustle Storm Medium Duffle Bag,201501,5.0,201501,8,1.3786,3.0
Under Armour Hustle Storm Medium Duffle Bag,201502,2.0,201502,4,1.9641,2.0
Under Armour Hustle Storm Medium Duffle Bag,201503,4.0,201503,2,1.08975,-2.0
